Date,County,countyFIPS,State,StateFIPS,Confirmed Cases
1/31/2020,Greene County ,36039,NY,36,0
1/31/2020,Hamilton County ,36041,NY,36,0
1/31/2020,Herkimer County ,36043,NY,36,0
1/31/2020,Jefferson County ,36045,NY,36,0
1/31/2020,Kings County ,36047,NY,36,0
1/31/2020,Lewis County ,36049,NY,36,0
1/31/2020,Livingston County ,36051,NY,36,0
1/31/2020,Madison County ,36053,NY,36,0
1/31/2020,Monroe County ,36055,NY,36,0
1/31/2020,Montgomery County ,36057,NY,36,0
1/31/2020,Nassau County ,36059,NY,36,0
1/31/2020,New York County ,36061,NY,36,0
1/31/2020,Niagara County ,36063,NY,36,0
1/31/2020,Oneida County ,36065,NY,36,0
1/31/2020,Onondaga County ,36067,NY,36,0
1/31/2020,Ontario County ,36069,NY,36,0
1/31/2020,Orange County ,36071,NY,36,0
1/31/2020,Orleans County ,36073,NY,36,0
1/31/2020,Oswego County ,36075,NY,36,0
1/31/2020,Otsego County ,36077,NY,36,0
1/31/2020,Putnam County ,36079,NY,36,0
1/31/2020,Queens County ,36081,NY,36,0
1/31/2020,Rensselaer County ,36083,NY,36,0
1/31/2020,Richmond County ,36085,NY,36,0
1/31/2020,Rockland County ,36087,NY,36,0
1/31/2020,St. Lawrence County ,36089,NY,36,0
1/31/2020,Saratoga County ,36091,NY,36,0
1/31/2020,Schenectady County ,36093,NY,36,0
1/31/2020,Schoharie County ,36095,NY,36,0
1/31/2020,Schuyler County ,36097,NY,36,0
1/31/2020,Seneca County ,36099,NY,36,0
1/31/2020,Steuben County ,36101,NY,36,0
1/31/2020,Suffolk County ,36103,NY,36,0
1/31/2020,Sullivan County ,36105,NY,36,0
1/31/2020,Tioga County ,36107,NY,36,0
1/31/2020,Tompkins County ,36109,NY,36,0
1/31/2020,Ulster County ,36111,NY,36,0
1/31/2020,Warren County ,36113,NY,36,0
1/31/2020,Washington County ,36115,NY,36,0
1/31/2020,Wayne County ,36117,NY,36,0
1/31/2020,Westchester County ,36119,NY,36,0
1/31/2020,Wyoming County ,36121,NY,36,0
1/31/2020,Yates County ,36123,NY,36,0
2/1/2020,Albany County ,36001,NY,36,0
2/1/2020,Allegany County ,36003,NY,36,0
2/1/2020,Bronx County ,36005,NY,36,0
2/1/2020,Broome County ,36007,NY,36,0
2/1/2020,Cattaraugus County ,36009,NY,36,0
2/1/2020,Cayuga County ,36011,NY,36,0
2/1/2020,Chautauqua County ,36013,NY,36,0
2/1/2020,Chemung County ,36015,NY,36,0
2/1/2020,Chenango County ,36017,NY,36,0
2/1/2020,Clinton County ,36019,NY,36,0
2/1/2020,Columbia County ,36021,NY,36,0
2/1/2020,Cortland County ,36023,NY,36,0
2/1/2020,Delaware County ,36025,NY,36,0
2/1/2020,Dutchess County ,36027,NY,36,0
2/1/2020,Erie County ,36029,NY,36,0
2/1/2020,Essex County ,36031,NY,36,0
2/1/2020,Franklin County ,36033,NY,36,0
2/1/2020,Fulton County ,36035,NY,36,0
2/1/2020,Genesee County ,36037,NY,36,0
2/1/2020,Greene County ,36039,NY,36,0
2/1/2020,Hamilton County ,36041,NY,36,0
2/1/2020,Herkimer County ,36043,NY,36,0
2/1/2020,Jefferson County ,36045,NY,36,0
2/1/2020,Kings County ,36047,NY,36,0
2/1/2020,Lewis County ,36049,NY,36,0
2/1/2020,Livingston County ,36051,NY,36,0
2/1/2020,Madison County ,36053,NY,36,0
2/1/2020,Monroe County ,36055,NY,36,0
2/1/2020,Montgomery County ,36057,NY,36,0
2/1/2020,Nassau County ,36059,NY,36,0
2/1/2020,New York County ,36061,NY,36,0
2/1/2020,Niagara County ,36063,NY,36,0
2/1/2020,Oneida County ,36065,NY,36,0
2/1/2020,Onondaga County ,36067,NY,36,0
2/1/2020,Ontario County ,36069,NY,36,0
2/1/2020,Orange County ,36071,NY,36,0
2/1/2020,Orleans County ,36073,NY,36,0
2/1/2020,Oswego County ,36075,NY,36,0
2/1/2020,Otsego County ,36077,NY,36,0
2/1/2020,Putnam County ,36079,NY,36,0
2/1/2020,Queens County ,36081,NY,36,0
2/1/2020,Rensselaer County ,36083,NY,36,0
2/1/2020,Richmond County ,36085,NY,36,0
2/1/2020,Rockland County ,36087,NY,36,0
2/1/2020,St. Lawrence County ,36089,NY,36,0
2/1/2020,Saratoga County ,36091,NY,36,0
2/1/2020,Schenectady County ,36093,NY,36,0
2/1/2020,Schoharie County ,36095,NY,36,0
2/1/2020,Schuyler County ,36097,NY,36,0
2/1/2020,Seneca County ,36099,NY,36,0
2/1/2020,Steuben County ,36101,NY,36,0
2/1/2020,Suffolk County ,36103,NY,36,0
2/1/2020,Sullivan County ,36105,NY,36,0
2/1/2020,Tioga County ,36107,NY,36,0
2/1/2020,Tompkins County ,36109,NY,36,0
2/1/2020,Ulster County ,36111,NY,36,0
2/1/2020,Warren County ,36113,NY,36,0
2/1/2020,Washington County ,36115,NY,36,0
2/1/2020,Wayne County ,36117,NY,36,0
2/1/2020,Westchester County ,36119,NY,36,0
2/1/2020,Wyoming County ,36121,NY,36,0
2/1/2020,Yates County ,36123,NY,36,0
2/2/2020,Albany County ,36001,NY,36,0
2/2/2020,Allegany County ,36003,NY,36,0
2/2/2020,Bronx County ,36005,NY,36,0
2/2/2020,Broome County ,36007,NY,36,0
2/2/2020,Cattaraugus County ,36009,NY,36,0
2/2/2020,Cayuga County ,36011,NY,36,0
2/2/2020,Chautauqua County ,36013,NY,36,0
2/2/2020,Chemung County ,36015,NY,36,0
2/2/2020,Chenango County ,36017,NY,36,0
2/2/2020,Clinton County ,36019,NY,36,0
2/2/2020,Columbia County ,36021,NY,36,0
2/2/2020,Cortland County ,36023,NY,36,0
2/2/2020,Delaware County ,36025,NY,36,0
2/2/2020,Dutchess County ,36027,NY,36,0
2/2/2020,Erie County ,36029,NY,36,0
2/2/2020,Essex County ,36031,NY,36,0
2/2/2020,Franklin County ,36033,NY,36,0
2/2/2020,Fulton County ,36035,NY,36,0
2/2/2020,Genesee County ,36037,NY,36,0
2/2/2020,Greene County ,36039,NY,36,0
2/2/2020,Hamilton County ,36041,NY,36,0
2/2/2020,Herkimer County ,36043,NY,36,0
2/2/2020,Jefferson County ,36045,NY,36,0
2/2/2020,Kings County ,36047,NY,36,0
2/2/2020,Lewis County ,36049,NY,36,0
2/2/2020,Livingston County ,36051,NY,36,0
2/2/2020,Madison County ,36053,NY,36,0
2/2/2020,Monroe County ,36055,NY,36,0
2/2/2020,Montgomery County ,36057,NY,36,0
2/2/2020,Nassau County ,36059,NY,36,0
2/2/2020,New York County ,36061,NY,36,0
2/2/2020,Niagara County ,36063,NY,36,0
2/2/2020,Oneida County ,36065,NY,36,0
2/2/2020,Onondaga County ,36067,NY,36,0
2/2/2020,Ontario County ,36069,NY,36,0
2/2/2020,Orange County ,36071,NY,36,0
2/2/2020,Orleans County ,36073,NY,36,0
2/2/2020,Oswego County ,36075,NY,36,0
2/2/2020,Otsego County ,36077,NY,36,0
2/2/2020,Putnam County ,36079,NY,36,0
2/2/2020,Queens County ,36081,NY,36,0
2/2/2020,Rensselaer County ,36083,NY,36,0
2/2/2020,Richmond County ,36085,NY,36,0
2/2/2020,Rockland County ,36087,NY,36,0
2/2/2020,St. Lawrence County ,36089,NY,36,0
2/2/2020,Saratoga County ,36091,NY,36,0
2/2/2020,Schenectady County ,36093,NY,36,0
2/2/2020,Schoharie County ,36095,NY,36,0
2/2/2020,Schuyler County ,36097,NY,36,0
2/2/2020,Seneca County ,36099,NY,36,0
2/2/2020,Steuben County ,36101,NY,36,0
2/2/2020,Suffolk County ,36103,NY,36,0
2/2/2020,Sullivan County ,36105,NY,36,0
2/2/2020,Tioga County ,36107,NY,36,0
2/2/2020,Tompkins County ,36109,NY,36,0
2/2/2020,Ulster County ,36111,NY,36,0
2/2/2020,Warren County ,36113,NY,36,0
2/2/2020,Washington County ,36115,NY,36,0
2/2/2020,Wayne County ,36117,NY,36,0
2/2/2020,Westchester County ,36119,NY,36,0
2/2/2020,Wyoming County ,36121,NY,36,0
2/2/2020,Yates County ,36123,NY,36,0
2/3/2020,Albany County ,36001,NY,36,0
2/3/2020,Allegany County ,36003,NY,36,0
2/3/2020,Bronx County ,36005,NY,36,0
2/3/2020,Broome County ,36007,NY,36,0
2/3/2020,Cattaraugus County ,36009,NY,36,0
2/3/2020,Cayuga County ,36011,NY,36,0
2/3/2020,Chautauqua County ,36013,NY,36,0
2/3/2020,Chemung County ,36015,NY,36,0
2/3/2020,Chenango County ,36017,NY,36,0
2/3/2020,Clinton County ,36019,NY,36,0
2/3/2020,Columbia County ,36021,NY,36,0
2/3/2020,Cortland County ,36023,NY,36,0
2/3/2020,Delaware County ,36025,NY,36,0
2/3/2020,Dutchess County ,36027,NY,36,0
2/3/2020,Erie County ,36029,NY,36,0
2/3/2020,Essex County ,36031,NY,36,0
2/3/2020,Franklin County ,36033,NY,36,0
2/3/2020,Fulton County ,36035,NY,36,0
2/3/2020,Genesee County ,36037,NY,36,0
2/3/2020,Greene County ,36039,NY,36,0
2/3/2020,Hamilton County ,36041,NY,36,0
2/3/2020,Herkimer County ,36043,NY,36,0
2/3/2020,Jefferson County ,36045,NY,36,0
2/3/2020,Kings County ,36047,NY,36,0
2/3/2020,Lewis County ,36049,NY,36,0
2/3/2020,Livingston County ,36051,NY,36,0
2/3/2020,Madison County ,36053,NY,36,0
2/3/2020,Monroe County ,36055,NY,36,0
2/3/2020,Montgomery County ,36057,NY,36,0
2/3/2020,Nassau County ,36059,NY,36,0
2/3/2020,New York County ,36061,NY,36,0
2/3/2020,Niagara County ,36063,NY,36,0
2/3/2020,Oneida County ,36065,NY,36,0
2/3/2020,Onondaga County ,36067,NY,36,0
2/3/2020,Ontario County ,36069,NY,36,0
2/3/2020,Orange County ,36071,NY,36,0
2/3/2020,Orleans County ,36073,NY,36,0
2/3/2020,Oswego County ,36075,NY,36,0
2/3/2020,Otsego County ,36077,NY,36,0
2/3/2020,Putnam County ,36079,NY,36,0
2/3/2020,Queens County ,36081,NY,36,0
2/3/2020,Rensselaer County ,36083,NY,36,0
2/3/2020,Richmond County ,36085,NY,36,0
2/3/2020,Rockland County ,36087,NY,36,0
2/3/2020,St. Lawrence County ,36089,NY,36,0
2/3/2020,Saratoga County ,36091,NY,36,0
2/3/2020,Schenectady County ,36093,NY,36,0
2/3/2020,Schoharie County ,36095,NY,36,0
2/3/2020,Schuyler County ,36097,NY,36,0
2/3/2020,Seneca County ,36099,NY,36,0
2/3/2020,Steuben County ,36101,NY,36,0
2/3/2020,Suffolk County ,36103,NY,36,0
2/3/2020,Sullivan County ,36105,NY,36,0
2/3/2020,Tioga County ,36107,NY,36,0
2/3/2020,Tompkins County ,36109,NY,36,0
2/3/2020,Ulster County ,36111,NY,36,0
2/3/2020,Warren County ,36113,NY,36,0
2/3/2020,Washington County ,36115,NY,36,0
2/3/2020,Wayne County ,36117,NY,36,0
2/3/2020,Westchester County ,36119,NY,36,0
2/3/2020,Wyoming County ,36121,NY,36,0
2/3/2020,Yates County ,36123,NY,36,0
2/4/2020,Albany County ,36001,NY,36,0
2/4/2020,Allegany County ,36003,NY,36,0
2/4/2020,Bronx County ,36005,NY,36,0
2/4/2020,Broome County ,36007,NY,36,0
2/4/2020,Cattaraugus County ,36009,NY,36,0
2/4/2020,Cayuga County ,36011,NY,36,0
2/4/2020,Chautauqua County ,36013,NY,36,0
2/4/2020,Chemung County ,36015,NY,36,0
2/4/2020,Chenango County ,36017,NY,36,0
2/4/2020,Clinton County ,36019,NY,36,0
2/4/2020,Columbia County ,36021,NY,36,0
2/4/2020,Cortland County ,36023,NY,36,0
2/4/2020,Delaware County ,36025,NY,36,0
2/4/2020,Dutchess County ,36027,NY,36,0
2/4/2020,Erie County ,36029,NY,36,0
2/4/2020,Essex County ,36031,NY,36,0
2/4/2020,Franklin County ,36033,NY,36,0
2/4/2020,Fulton County ,36035,NY,36,0
2/4/2020,Genesee County ,36037,NY,36,0
2/4/2020,Greene County ,36039,NY,36,0
2/4/2020,Hamilton County ,36041,NY,36,0
2/4/2020,Herkimer County ,36043,NY,36,0
2/4/2020,Jefferson County ,36045,NY,36,0
2/4/2020,Kings County ,36047,NY,36,0
2/4/2020,Lewis County ,36049,NY,36,0
2/4/2020,Livingston County ,36051,NY,36,0
2/4/2020,Madison County ,36053,NY,36,0
2/4/2020,Monroe County ,36055,NY,36,0
2/4/2020,Montgomery County ,36057,NY,36,0
2/4/2020,Nassau County ,36059,NY,36,0
2/4/2020,New York County ,36061,NY,36,0
2/4/2020,Niagara County ,36063,NY,36,0
2/4/2020,Oneida County ,36065,NY,36,0
2/4/2020,Onondaga County ,36067,NY,36,0
2/4/2020,Ontario County ,36069,NY,36,0
2/4/2020,Orange County ,36071,NY,36,0
2/4/2020,Orleans County ,36073,NY,36,0
2/4/2020,Oswego County ,36075,NY,36,0
2/4/2020,Otsego County ,36077,NY,36,0
2/4/2020,Putnam County ,36079,NY,36,0
2/4/2020,Queens County ,36081,NY,36,0
2/4/2020,Rensselaer County ,36083,NY,36,0
2/4/2020,Richmond County ,36085,NY,36,0
2/4/2020,Rockland County ,36087,NY,36,0
2/4/2020,St. Lawrence County ,36089,NY,36,0
2/4/2020,Saratoga County ,36091,NY,36,0
2/4/2020,Schenectady County ,36093,NY,36,0
2/4/2020,Schoharie County ,36095,NY,36,0
2/4/2020,Schuyler County ,36097,NY,36,0
2/4/2020,Seneca County ,36099,NY,36,0
2/4/2020,Steuben County ,36101,NY,36,0
2/4/2020,Suffolk County ,36103,NY,36,0
2/4/2020,Sullivan County ,36105,NY,36,0
2/4/2020,Tioga County ,36107,NY,36,0
2/4/2020,Tompkins County ,36109,NY,36,0
2/4/2020,Ulster County ,36111,NY,36,0
2/4/2020,Warren County ,36113,NY,36,0
2/4/2020,Washington County ,36115,NY,36,0
2/4/2020,Wayne County ,36117,NY,36,0
2/4/2020,Westchester County ,36119,NY,36,0
2/4/2020,Wyoming County ,36121,NY,36,0
2/4/2020,Yates County ,36123,NY,36,0
2/5/2020,Albany County ,36001,NY,36,0
2/5/2020,Allegany County ,36003,NY,36,0
2/5/2020,Bronx County ,36005,NY,36,0
2/5/2020,Broome County ,36007,NY,36,0
2/5/2020,Cattaraugus County ,36009,NY,36,0
2/5/2020,Cayuga County ,36011,NY,36,0
2/5/2020,Chautauqua County ,36013,NY,36,0
2/5/2020,Chemung County ,36015,NY,36,0
2/5/2020,Chenango County ,36017,NY,36,0
2/5/2020,Clinton County ,36019,NY,36,0
2/5/2020,Columbia County ,36021,NY,36,0
2/5/2020,Cortland County ,36023,NY,36,0
2/5/2020,Delaware County ,36025,NY,36,0
2/5/2020,Dutchess County ,36027,NY,36,0
2/5/2020,Erie County ,36029,NY,36,0
2/5/2020,Essex County ,36031,NY,36,0
2/5/2020,Franklin County ,36033,NY,36,0
2/5/2020,Fulton County ,36035,NY,36,0
2/5/2020,Genesee County ,36037,NY,36,0
2/5/2020,Greene County ,36039,NY,36,0
2/5/2020,Hamilton County ,36041,NY,36,0
2/5/2020,Herkimer County ,36043,NY,36,0
2/5/2020,Jefferson County ,36045,NY,36,0
2/5/2020,Kings County ,36047,NY,36,0
2/5/2020,Lewis County ,36049,NY,36,0
2/5/2020,Livingston County ,36051,NY,36,0
2/5/2020,Madison County ,36053,NY,36,0
2/5/2020,Monroe County ,36055,NY,36,0
2/5/2020,Montgomery County ,36057,NY,36,0
2/5/2020,Nassau County ,36059,NY,36,0
2/5/2020,New York County ,36061,NY,36,0
2/5/2020,Niagara County ,36063,NY,36,0
2/5/2020,Oneida County ,36065,NY,36,0
2/5/2020,Onondaga County ,36067,NY,36,0
2/5/2020,Ontario County ,36069,NY,36,0
2/5/2020,Orange County ,36071,NY,36,0
2/5/2020,Orleans County ,36073,NY,36,0
2/5/2020,Oswego County ,36075,NY,36,0
2/5/2020,Otsego County ,36077,NY,36,0
2/5/2020,Putnam County ,36079,NY,36,0
2/5/2020,Queens County ,36081,NY,36,0
2/5/2020,Rensselaer County ,36083,NY,36,0
2/5/2020,Richmond County ,36085,NY,36,0
2/5/2020,Rockland County ,36087,NY,36,0
2/5/2020,St. Lawrence County ,36089,NY,36,0
2/5/2020,Saratoga County ,36091,NY,36,0
2/5/2020,Schenectady County ,36093,NY,36,0
2/5/2020,Schoharie County ,36095,NY,36,0
2/5/2020,Schuyler County ,36097,NY,36,0
2/5/2020,Seneca County ,36099,NY,36,0
2/5/2020,Steuben County ,36101,NY,36,0
2/5/2020,Suffolk County ,36103,NY,36,0
2/5/2020,Sullivan County ,36105,NY,36,0
2/5/2020,Tioga County ,36107,NY,36,0
2/5/2020,Tompkins County ,36109,NY,36,0
2/5/2020,Ulster County ,36111,NY,36,0
2/5/2020,Warren County ,36113,NY,36,0
2/5/2020,Washington County ,36115,NY,36,0
2/5/2020,Wayne County ,36117,NY,36,0
2/5/2020,Westchester County ,36119,NY,36,0
2/5/2020,Wyoming County ,36121,NY,36,0
2/5/2020,Yates County ,36123,NY,36,0
2/6/2020,Albany County ,36001,NY,36,0
2/6/2020,Allegany County ,36003,NY,36,0
2/6/2020,Bronx County ,36005,NY,36,0
2/6/2020,Broome County ,36007,NY,36,0
2/6/2020,Cattaraugus County ,36009,NY,36,0
2/6/2020,Cayuga County ,36011,NY,36,0
2/6/2020,Chautauqua County ,36013,NY,36,0
2/6/2020,Chemung County ,36015,NY,36,0
2/6/2020,Chenango County ,36017,NY,36,0
2/6/2020,Clinton County ,36019,NY,36,0
2/6/2020,Columbia County ,36021,NY,36,0
2/6/2020,Cortland County ,36023,NY,36,0
2/6/2020,Delaware County ,36025,NY,36,0
2/6/2020,Dutchess County ,36027,NY,36,0
2/6/2020,Erie County ,36029,NY,36,0
2/6/2020,Essex County ,36031,NY,36,0
2/6/2020,Franklin County ,36033,NY,36,0
2/6/2020,Fulton County ,36035,NY,36,0
2/6/2020,Genesee County ,36037,NY,36,0
2/6/2020,Greene County ,36039,NY,36,0
2/6/2020,Hamilton County ,36041,NY,36,0
2/6/2020,Herkimer County ,36043,NY,36,0
2/6/2020,Jefferson County ,36045,NY,36,0
2/6/2020,Kings County ,36047,NY,36,0
2/6/2020,Lewis County ,36049,NY,36,0
2/6/2020,Livingston County ,36051,NY,36,0
2/6/2020,Madison County ,36053,NY,36,0
2/6/2020,Monroe County ,36055,NY,36,0
2/6/2020,Montgomery County ,36057,NY,36,0
2/6/2020,Nassau County ,36059,NY,36,0
2/6/2020,New York County ,36061,NY,36,0
2/6/2020,Niagara County ,36063,NY,36,0
2/6/2020,Oneida County ,36065,NY,36,0
2/6/2020,Onondaga County ,36067,NY,36,0
2/6/2020,Ontario County ,36069,NY,36,0
2/6/2020,Orange County ,36071,NY,36,0
2/6/2020,Orleans County ,36073,NY,36,0
2/6/2020,Oswego County ,36075,NY,36,0
2/6/2020,Otsego County ,36077,NY,36,0
2/6/2020,Putnam County ,36079,NY,36,0
2/6/2020,Queens County ,36081,NY,36,0
2/6/2020,Rensselaer County ,36083,NY,36,0
2/6/2020,Richmond County ,36085,NY,36,0
2/6/2020,Rockland County ,36087,NY,36,0
2/6/2020,St. Lawrence County ,36089,NY,36,0
2/6/2020,Saratoga County ,36091,NY,36,0
2/6/2020,Schenectady County ,36093,NY,36,0
2/6/2020,Schoharie County ,36095,NY,36,0
2/6/2020,Schuyler County ,36097,NY,36,0
2/6/2020,Seneca County ,36099,NY,36,0
2/6/2020,Steuben County ,36101,NY,36,0
2/6/2020,Suffolk County ,36103,NY,36,0
2/6/2020,Sullivan County ,36105,NY,36,0
2/6/2020,Tioga County ,36107,NY,36,0
2/6/2020,Tompkins County ,36109,NY,36,0
2/6/2020,Ulster County ,36111,NY,36,0
2/6/2020,Warren County ,36113,NY,36,0
2/6/2020,Washington County ,36115,NY,36,0
2/6/2020,Wayne County ,36117,NY,36,0
2/6/2020,Westchester County ,36119,NY,36,0
2/6/2020,Wyoming County ,36121,NY,36,0
2/6/2020,Yates County ,36123,NY,36,0
2/7/2020,Albany County ,36001,NY,36,0
2/7/2020,Allegany County ,36003,NY,36,0
2/7/2020,Bronx County ,36005,NY,36,0
2/7/2020,Broome County ,36007,NY,36,0
2/7/2020,Cattaraugus County ,36009,NY,36,0
2/7/2020,Cayuga County ,36011,NY,36,0
2/7/2020,Chautauqua County ,36013,NY,36,0
2/7/2020,Chemung County ,36015,NY,36,0
2/7/2020,Chenango County ,36017,NY,36,0
2/7/2020,Clinton County ,36019,NY,36,0
2/7/2020,Columbia County ,36021,NY,36,0
2/7/2020,Cortland County ,36023,NY,36,0
2/7/2020,Delaware County ,36025,NY,36,0
2/7/2020,Dutchess County ,36027,NY,36,0
2/7/2020,Erie County ,36029,NY,36,0
2/7/2020,Essex County ,36031,NY,36,0
2/7/2020,Franklin County ,36033,NY,36,0
2/7/2020,Fulton County ,36035,NY,36,0
2/7/2020,Genesee County ,36037,NY,36,0
2/7/2020,Greene County ,36039,NY,36,0
2/7/2020,Hamilton County ,36041,NY,36,0
2/7/2020,Herkimer County ,36043,NY,36,0
2/7/2020,Jefferson County ,36045,NY,36,0
2/7/2020,Kings County ,36047,NY,36,0
2/7/2020,Lewis County ,36049,NY,36,0
2/7/2020,Livingston County ,36051,NY,36,0
2/7/2020,Madison County ,36053,NY,36,0
2/7/2020,Monroe County ,36055,NY,36,0
2/7/2020,Montgomery County ,36057,NY,36,0
2/7/2020,Nassau County ,36059,NY,36,0
2/7/2020,New York County ,36061,NY,36,0
2/7/2020,Niagara County ,36063,NY,36,0
2/7/2020,Oneida County ,36065,NY,36,0
2/7/2020,Onondaga County ,36067,NY,36,0
2/7/2020,Ontario County ,36069,NY,36,0
2/7/2020,Orange County ,36071,NY,36,0
2/7/2020,Orleans County ,36073,NY,36,0
2/7/2020,Oswego County ,36075,NY,36,0
2/7/2020,Otsego County ,36077,NY,36,0
2/7/2020,Putnam County ,36079,NY,36,0
2/7/2020,Queens County ,36081,NY,36,0
2/7/2020,Rensselaer County ,36083,NY,36,0
2/7/2020,Richmond County ,36085,NY,36,0
2/7/2020,Rockland County ,36087,NY,36,0
2/7/2020,St. Lawrence County ,36089,NY,36,0
2/7/2020,Saratoga County ,36091,NY,36,0
2/7/2020,Schenectady County ,36093,NY,36,0
2/7/2020,Schoharie County ,36095,NY,36,0
2/7/2020,Schuyler County ,36097,NY,36,0
2/7/2020,Seneca County ,36099,NY,36,0
2/7/2020,Steuben County ,36101,NY,36,0
2/7/2020,Suffolk County ,36103,NY,36,0
2/7/2020,Sullivan County ,36105,NY,36,0
2/7/2020,Tioga County ,36107,NY,36,0
2/7/2020,Tompkins County ,36109,NY,36,0
2/7/2020,Ulster County ,36111,NY,36,0
2/7/2020,Warren County ,36113,NY,36,0
2/7/2020,Washington County ,36115,NY,36,0
2/7/2020,Wayne County ,36117,NY,36,0
2/7/2020,Westchester County ,36119,NY,36,0
2/7/2020,Wyoming County ,36121,NY,36,0
2/7/2020,Yates County ,36123,NY,36,0
2/8/2020,Albany County ,36001,NY,36,0
2/8/2020,Allegany County ,36003,NY,36,0
2/8/2020,Bronx County ,36005,NY,36,0
2/8/2020,Broome County ,36007,NY,36,0
2/8/2020,Cattaraugus County ,36009,NY,36,0
2/8/2020,Cayuga County ,36011,NY,36,0
2/8/2020,Chautauqua County ,36013,NY,36,0
2/8/2020,Chemung County ,36015,NY,36,0
2/8/2020,Chenango County ,36017,NY,36,0
2/8/2020,Clinton County ,36019,NY,36,0
2/8/2020,Columbia County ,36021,NY,36,0
2/8/2020,Cortland County ,36023,NY,36,0
2/8/2020,Delaware County ,36025,NY,36,0
2/8/2020,Dutchess County ,36027,NY,36,0
2/8/2020,Erie County ,36029,NY,36,0
2/8/2020,Essex County ,36031,NY,36,0
2/8/2020,Franklin County ,36033,NY,36,0
2/8/2020,Fulton County ,36035,NY,36,0
2/8/2020,Genesee County ,36037,NY,36,0
2/8/2020,Greene County ,36039,NY,36,0
2/8/2020,Hamilton County ,36041,NY,36,0
2/8/2020,Herkimer County ,36043,NY,36,0
2/8/2020,Jefferson County ,36045,NY,36,0
2/8/2020,Kings County ,36047,NY,36,0
2/8/2020,Lewis County ,36049,NY,36,0
2/8/2020,Livingston County ,36051,NY,36,0
2/8/2020,Madison County ,36053,NY,36,0
2/8/2020,Monroe County ,36055,NY,36,0
2/8/2020,Montgomery County ,36057,NY,36,0
2/8/2020,Nassau County ,36059,NY,36,0
2/8/2020,New York County ,36061,NY,36,0
2/8/2020,Niagara County ,36063,NY,36,0
2/8/2020,Oneida County ,36065,NY,36,0
2/8/2020,Onondaga County ,36067,NY,36,0
2/8/2020,Ontario County ,36069,NY,36,0
2/8/2020,Orange County ,36071,NY,36,0
2/8/2020,Orleans County ,36073,NY,36,0
2/8/2020,Oswego County ,36075,NY,36,0
2/8/2020,Otsego County ,36077,NY,36,0
2/8/2020,Putnam County ,36079,NY,36,0
2/8/2020,Queens County ,36081,NY,36,0
2/8/2020,Rensselaer County ,36083,NY,36,0
2/8/2020,Richmond County ,36085,NY,36,0
2/8/2020,Rockland County ,36087,NY,36,0
2/8/2020,St. Lawrence County ,36089,NY,36,0
2/8/2020,Saratoga County ,36091,NY,36,0
